AcctFundCode,AcctFundDescr,AcctResourceCode,AcctResourceDescr,AcctLocationCode,AcctLocationDescr,AcctObjectCode,AcctObjectDescr,AcctFunctionCode,AcctFunctionDescr,Budget,Spent,Encumbered,Balance
10,General Fund,1100,State Lottery,224,Alliance Academy,3401,Health & Welfare Certificated,1000,Instruction,4428,3833.45,0,594.55
10,General Fund,1100,State Lottery,224,Alliance Academy,3501,St Unemploy Ins Certificated,1000,Instruction,36,15.84,0,20.16
10,General Fund,1100,State Lottery,224,Alliance Academy,3601,Workers Comp Certificated,1000,Instruction,2000,1907.14,0,92.86
10,General Fund,1100,State Lottery,224,Alliance Academy,3901,Other Benefits Certificated,1000,Instruction,85,57.77,0,27.23
10,General Fund,1100,State Lottery,224,Alliance Academy,4399,Unallocated,1000,Instruction,505,0,0,505
10,General Fund,1100,State Lottery,226,Roots International Academy,1105,Teachers Salaries,1000,Instruction,26927,22709.63,0,4217.37
10,General Fund,1100,State Lottery,226,Roots International Academy,3101,STRS Certificated,1000,Instruction,4384,3697.09,0,686.91
10,General Fund,1100,State Lottery,226,Roots International Academy,3321,Medicare Certificated,1000,Instruction,390,329.27,0,60.73
10,General Fund,1100,State Lottery,226,Roots International Academy,3401,Health & Welfare Certificated,1000,Instruction,6867,3194.08,0,3672.92
10,General Fund,1100,State Lottery,226,Roots International Academy,3501,St Unemploy Ins Certificated,1000,Instruction,29,11.34,0,17.66
10,General Fund,1100,State Lottery,226,Roots International Academy,3601,Workers Comp Certificated,1000,Instruction,1616,1362.58,0,253.42
10,General Fund,1100,State Lottery,226,Roots International Academy,3901,Other Benefits Certificated,1000,Instruction,79,54.45,0,24.55
10,General Fund,1100,State Lottery,226,Roots International Academy,4399,Unallocated,1000,Instruction,698,0,0,698
10,General Fund,1100,State Lottery,228,United For Success Academy,1105,Teachers Salaries,1000,Instruction,43900.9,41998.72,0,1902.18
10,General Fund,1100,State Lottery,228,United For Success Academy,3101,STRS Certificated,1000,Instruction,7147.1,6837.42,0,309.68
10,General Fund,1100,State Lottery,228,United For Success Academy,3321,Medicare Certificated,1000,Instruction,636.6,609.02,0,27.58
10,General Fund,1100,State Lottery,228,United For Success Academy,3401,Health & Welfare Certificated,1000,Instruction,6822.39,6822.39,0,0
10,General Fund,1100,State Lottery,228,United For Success Academy,3501,St Unemploy Ins Certificated,1000,Instruction,21.92,20.99,0,0.93
10,General Fund,1100,State Lottery,228,United For Success Academy,3601,Workers Comp Certificated,1000,Instruction,2634.02,2519.92,0,114.1
10,General Fund,1100,State Lottery,228,United For Success Academy,3901,Other Benefits Certificated,1000,Instruction,80.54,76.15,0,4.39
10,General Fund,1100,State Lottery,232,Coliseum College Prep Academy,1105,Teachers Salaries,1000,Instruction,53108.06,52073.64,0,1034.42
10,General Fund,1100,State Lottery,232,Coliseum College Prep Academy,3101,STRS Certificated,1000,Instruction,8645.94,8477.54,0,168.4
10,General Fund,1100,State Lottery,232,Coliseum College Prep Academy,3321,Medicare Certificated,1000,Instruction,770.03,755.07,0,14.96
10,General Fund,1100,State Lottery,232,Coliseum College Prep Academy,3401,Health & Welfare Certificated,1000,Instruction,10562.31,10562.74,0,-0.43
10,General Fund,1100,State Lottery,232,Coliseum College Prep Academy,3501,St Unemploy Ins Certificated,1000,Instruction,26.6,26.05,0,0.55
10,General Fund,1100,State Lottery,232,Coliseum College Prep Academy,3601,Workers Comp Certificated,1000,Instruction,3186.5,3124.46,0,62.04
10,General Fund,1100,State Lottery,232,Coliseum College Prep Academy,3901,Other Benefits Certificated,1000,Instruction,102.4,100.31,0,2.09
10,General Fund,1100,State Lottery,235,Melrose Leadership Acad,1105,Teachers Salaries,1000,Instruction,53012.5,51752.68,0,1259.82
10,General Fund,1100,State Lottery,235,Melrose Leadership Acad,3101,STRS Certificated,1000,Instruction,8630.4,8425.3,0,205.1
10,General Fund,1100,State Lottery,235,Melrose Leadership Acad,3321,Medicare Certificated,1000,Instruction,768.7,750.41,0,18.29
10,General Fund,1100,State Lottery,235,Melrose Leadership Acad,3401,Health & Welfare Certificated,1000,Instruction,12392.01,7578.04,0,4813.97
10,General Fund,1100,State Lottery,235,Melrose Leadership Acad,3501,St Unemploy Ins Certificated,1000,Instruction,52,25.88,0,26.12
10,General Fund,1100,State Lottery,235,Melrose Leadership Acad,3601,Workers Comp Certificated,1000,Instruction,3180.79,3105.17,0,75.62
10,General Fund,1100,State Lottery,235,Melrose Leadership Acad,3901,Other Benefits Certificated,1000,Instruction,108.6,105.78,0,2.82
10,General Fund,1100,State Lottery,236,Urban Promise Academy,1105,Teachers Salaries,1000,Instruction,39187.4,38473.16,0,714.24
10,General Fund,1100,State Lottery,236,Urban Promise Academy,3101,STRS Certificated,1000,Instruction,6379.71,6263.44,0,116.27
10,General Fund,1100,State Lottery,236,Urban Promise Academy,3321,Medicare Certificated,1000,Instruction,549.4,539.02,0,10.38
10,General Fund,1100,State Lottery,236,Urban Promise Academy,3401,Health & Welfare Certificated,1000,Instruction,11046.84,11046.81,0,0.03
10,General Fund,1100,State Lottery,236,Urban Promise Academy,3501,St Unemploy Ins Certificated,1000,Instruction,19.58,19.23,0,0.35
10,General Fund,1100,State Lottery,236,Urban Promise Academy,3601,Workers Comp Certificated,1000,Instruction,2351.18,2308.32,0,42.86
10,General Fund,1100,State Lottery,236,Urban Promise Academy,3901,Other Benefits Certificated,1000,Instruction,73.28,70.94,0,2.34
10,General Fund,1100,State Lottery,301,Castlemont High School,1105,Teachers Salaries,1000,Instruction,107426.04,105912.35,0,1513.69
10,General Fund,1100,State Lottery,301,Castlemont High School,3101,STRS Certificated,1000,Instruction,17488.9,17242.42,0,246.48
10,General Fund,1100,State Lottery,301,Castlemont High School,3321,Medicare Certificated,1000,Instruction,1557.63,1535.72,0,21.91
10,General Fund,1100,State Lottery,301,Castlemont High School,3401,Health & Welfare Certificated,1000,Instruction,13261.08,13261.06,0,0.02
10,General Fund,1100,State Lottery,301,Castlemont High School,3501,St Unemploy Ins Certificated,1000,Instruction,54.12,53.01,0,1.11
10,General Fund,1100,State Lottery,301,Castlemont High School,3601,Workers Comp Certificated,1000,Instruction,6445.46,6354.72,0,90.74
10,General Fund,1100,State Lottery,301,Castlemont High School,3901,Other Benefits Certificated,1000,Instruction,211.31,207.72,0,3.59
10,General Fund,1100,State Lottery,302,Fremont High School,1105,Teachers Salaries,1000,Instruction,84824,81080.39,0,3743.61
10,General Fund,1100,State Lottery,302,Fremont High School,3101,STRS Certificated,1000,Instruction,13809,13200.03,0,608.97
10,General Fund,1100,State Lottery,302,Fremont High School,3321,Medicare Certificated,1000,Instruction,1230,1175.61,0,54.39
10,General Fund,1100,State Lottery,302,Fremont High School,3401,Health & Welfare Certificated,1000,Instruction,10255,9723.68,0,531.32
10,General Fund,1100,State Lottery,302,Fremont High School,3501,St Unemploy Ins Certificated,1000,Instruction,91,40.51,0,50.49
10,General Fund,1100,State Lottery,302,Fremont High School,3601,Workers Comp Certificated,1000,Instruction,5089,4864.87,0,224.13
10,General Fund,1100,State Lottery,302,Fremont High School,3901,Other Benefits Certificated,1000,Instruction,157,148.54,0,8.46
10,General Fund,1100,State Lottery,302,Fremont High School,4399,Unallocated,1000,Instruction,435,0,0,435
10,General Fund,1100,State Lottery,303,McClymonds High School,1105,Teachers Salaries,1000,Instruction,51823.66,50784.62,0,1039.04
10,General Fund,1100,State Lottery,303,McClymonds High School,3101,STRS Certificated,1000,Instruction,8423.02,8253.84,0,169.18
10,General Fund,1100,State Lottery,303,McClymonds High School,3321,Medicare Certificated,1000,Instruction,751.39,736.35,0,15.04
10,General Fund,1100,State Lottery,303,McClymonds High School,3401,Health & Welfare Certificated,1000,Instruction,6235.98,6235.98,0,0
10,General Fund,1100,State Lottery,303,McClymonds High School,3501,St Unemploy Ins Certificated,1000,Instruction,25.83,25.32,0,0.51
10,General Fund,1100,State Lottery,303,McClymonds High School,3601,Workers Comp Certificated,1000,Instruction,3109.47,3047.11,0,62.36
10,General Fund,1100,State Lottery,303,McClymonds High School,3901,Other Benefits Certificated,1000,Instruction,101.15,98.91,0,2.24
10,General Fund,1100,State Lottery,304,Oakland High School,1105,Teachers Salaries,1000,Instruction,192082.44,187324.83,0,4757.61
10,General Fund,1100,State Lottery,304,Oakland High School,3101,STRS Certificated,1000,Instruction,31271,30496.47,0,774.53
10,General Fund,1100,State Lottery,304,Oakland High School,3321,Medicare Certificated,1000,Instruction,2785.23,2716.24,0,68.99
10,General Fund,1100,State Lottery,304,Oakland High School,3401,Health & Welfare Certificated,1000,Instruction,29254.01,29265.19,0,-11.18
10,General Fund,1100,State Lottery,304,Oakland High School,3501,St Unemploy Ins Certificated,1000,Instruction,96.02,93.65,0,2.37
10,General Fund,1100,State Lottery,304,Oakland High School,3601,Workers Comp Certificated,1000,Instruction,11524.92,11239.48,0,285.44
10,General Fund,1100,State Lottery,304,Oakland High School,3901,Other Benefits Certificated,1000,Instruction,375.34,364.96,0,10.38
10,General Fund,1100,State Lottery,305,Oakland Tech High School,1105,Teachers Salaries,1000,Instruction,205266.92,81365.8,0,123901.12
10,General Fund,1100,State Lottery,305,Oakland Tech High School,3101,STRS Certificated,1000,Instruction,33431,13246.33,0,20184.67
10,General Fund,1100,State Lottery,305,Oakland Tech High School,3321,Medicare Certificated,1000,Instruction,2978,1179.81,0,1798.19
10,General Fund,1100,State Lottery,305,Oakland Tech High School,3401,Health & Welfare Certificated,1000,Instruction,46536,15645.78,0,30890.22
10,General Fund,1100,State Lottery,305,Oakland Tech High School,3501,St Unemploy Ins Certificated,1000,Instruction,220,47.97,0,172.03
10,General Fund,1100,State Lottery,305,Oakland Tech High School,3601,Workers Comp Certificated,1000,Instruction,12321,4881.92,0,7439.08
10,General Fund,1100,State Lottery,305,Oakland Tech High School,3701,Post Employment Benefits-Cert,1000,Instruction,86.08,0,0,86.08
10,General Fund,1100,State Lottery,305,Oakland Tech High School,3901,Other Benefits Certificated,1000,Instruction,190,167.26,0,22.74
10,General Fund,1100,State Lottery,306,Skyline High School,1105,Teachers Salaries,1000,Instruction,191156.46,185285.03,0,5871.43
10,General Fund,1100,State Lottery,306,Skyline High School,3101,STRS Certificated,1000,Instruction,25987.94,26716.34,0,-728.4
10,General Fund,1100,State Lottery,306,Skyline High School,3301,Social Security Certificated,1000,Instruction,1935.07,1287.89,0,647.18
10,General Fund,1100,State Lottery,306,Skyline High School,3321,Medicare Certificated,1000,Instruction,2762.54,2679.1,0,83.44
10,General Fund,1100,State Lottery,306,Skyline High School,3401,Health & Welfare Certificated,1000,Instruction,20844.54,19721.36,0,1123.18
10,General Fund,1100,State Lottery,306,Skyline High School,3501,St Unemploy Ins Certificated,1000,Instruction,95.57,92.54,0,3.03
10,General Fund,1100,State Lottery,306,Skyline High School,3601,Workers Comp Certificated,1000,Instruction,11469.26,11116.96,0,352.3
10,General Fund,1100,State Lottery,306,Skyline High School,3901,Other Benefits Certificated,1000,Instruction,379.05,356.69,0,22.36
10,General Fund,1100,State Lottery,335,Life Academy,1105,Teachers Salaries,1000,Instruction,47151.58,37470.6,0,9680.98
10,General Fund,1100,State Lottery,335,Life Academy,3101,STRS Certificated,1000,Instruction,7835,6100.22,0,1734.78
10,General Fund,1100,State Lottery,335,Life Academy,3321,Medicare Certificated,1000,Instruction,698,543.32,0,154.68
10,General Fund,1100,State Lottery,335,Life Academy,3401,Health & Welfare Certificated,1000,Instruction,10732.4,10732.41,0,-0.01
10,General Fund,1100,State Lottery,335,Life Academy,3501,St Unemploy Ins Certificated,1000,Instruction,52,18.73,0,33.27
10,General Fund,1100,State Lottery,335,Life Academy,3601,Workers Comp Certificated,1000,Instruction,2888,2248.22,0,639.78
10,General Fund,1100,State Lottery,335,Life Academy,3901,Other Benefits Certificated,1000,Instruction,77.02,69.53,0,7.49
10,General Fund,1100,State Lottery,338,Metwest,1105,Teachers Salaries,1000,Instruction,15910.1,15654.62,0,255.48
10,General Fund,1100,State Lottery,338,Metwest,3201,PERS Certificated,1000,Instruction,2871,2827.54,0,43.46
10,General Fund,1100,State Lottery,338,Metwest,3301,Social Security Certificated,1000,Instruction,983,970.6,0,12.4
10,General Fund,1100,State Lottery,338,Metwest,3321,Medicare Certificated,1000,Instruction,231,227.01,0,3.99
10,General Fund,1100,State Lottery,338,Metwest,3401,Health & Welfare Certificated,1000,Instruction,2368.1,2368.18,0,-0.08
10,General Fund,1100,State Lottery,338,Metwest,3501,St Unemploy Ins Certificated,1000,Instruction,8,7.8,0,0.2
10,General Fund,1100,State Lottery,338,Metwest,3601,Workers Comp Certificated,1000,Instruction,961,939.3,0,21.7
10,General Fund,1100,State Lottery,338,Metwest,3901,Other Benefits Certificated,1000,Instruction,32.8,32.51,0,0.29
10,General Fund,1100,State Lottery,353,Oakland International High Sch,1105,Teachers Salaries,1000,Instruction,36921.71,37591.98,0,-670.27
10,General Fund,1100,State Lottery,353,Oakland International High Sch,3101,STRS Certificated,1000,Instruction,6010.84,6119.96,0,-109.12
10,General Fund,1100,State Lottery,353,Oakland International High Sch,3321,Medicare Certificated,1000,Instruction,535.4,545.14,0,-9.74
10,General Fund,1100,State Lottery,353,Oakland International High Sch,3401,Health & Welfare Certificated,1000,Instruction,9616.35,9616.35,0,0
10,General Fund,1100,State Lottery,353,Oakland International High Sch,3501,St Unemploy Ins Certificated,1000,Instruction,18.5,18.85,0,-0.35
10,General Fund,1100,State Lottery,353,Oakland International High Sch,3601,Workers Comp Certificated,1000,Instruction,2215.28,2255.5,0,-40.22
10,General Fund,1100,State Lottery,353,Oakland International High Sch,3901,Other Benefits Certificated,1000,Instruction,72.04,65.51,0,6.53
10,General Fund,1100,State Lottery,998,School Contingency Funds,1105,Teachers Salaries,1000,Instruction,0,999814.95,0,-999814.95
10,General Fund,1100,State Lottery,998,School Contingency Funds,3101,STRS Certificated,1000,Instruction,0,160220.12,0,-160220.12
10,General Fund,1100,State Lottery,998,School Contingency Funds,3321,Medicare Certificated,1000,Instruction,0,14502.59,0,-14502.59
10,General Fund,1100,State Lottery,998,School Contingency Funds,3401,Health & Welfare Certificated,1000,Instruction,0,206873.28,0,-206873.28
10,General Fund,1100,State Lottery,998,School Contingency Funds,3501,St Unemploy Ins Certificated,1000,Instruction,0,508.54,0,-508.54
10,General Fund,1100,State Lottery,998,School Contingency Funds,3601,Workers Comp Certificated,1000,Instruction,0,60700.32,0,-60700.32
10,General Fund,1400,Prop 30 Education Protect Act,998,School Contingency Funds,1105,Teachers Salaries,1000,Instruction,52045850,38432093.07,0,13613756.93
10,General Fund,1400,Prop 30 Education Protect Act,998,School Contingency Funds,3101,STRS Certificated,1000,Instruction,0,6158780.83,0,-6158780.83
10,General Fund,1400,Prop 30 Education Protect Act,998,School Contingency Funds,3321,Medicare Certificated,1000,Instruction,0,557472.44,0,-557472.44
10,General Fund,1400,Prop 30 Education Protect Act,998,School Contingency Funds,3401,Health & Welfare Certificated,1000,Instruction,0,7952104.85,0,-7952104.85
10,General Fund,1400,Prop 30 Education Protect Act,998,School Contingency Funds,3501,St Unemploy Ins Certificated,1000,Instruction,0,19548.06,0,-19548.06
10,General Fund,1400,Prop 30 Education Protect Act,998,School Contingency Funds,3601,Workers Comp Certificated,1000,Instruction,0,2333289.75,0,-2333289.75
10,General Fund,3010,Iasa-i Basic Grants Low Income,101,Allendale,1119,Teacher On Spec Assin School,1000,Instruction,31170.68,30388.52,0,782.16
10,General Fund,3010,Iasa-i Basic Grants Low Income,101,Allendale,1120,Teachers Salaries Stipends,1000,Instruction,11337.09,0,0,11337.09
10,General Fund,3010,Iasa-i Basic Grants Low Income,101,Allendale,2928,Otherclass Salaries Hourly,1000,Instruction,8701.49,9762.05,0,-1060.56
10,General Fund,3010,Iasa-i Basic Grants Low Income,101,Allendale,3101,STRS Certificated,1000,Instruction,5074.64,4947.31,0,127.33
10,General Fund,3010,Iasa-i Basic Grants Low Income,101,Allendale,3302,Social Security Classified,1000,Instruction,415.44,605.29,0,-189.85
10,General Fund,3010,Iasa-i Basic Grants Low Income,101,Allendale,3321,Medicare Certificated,1000,Instruction,451.96,440.62,0,11.34
10,General Fund,3010,Iasa-i Basic Grants Low Income,101,Allendale,3322,Medicare Classified,1000,Instruction,97.42,141.54,0,-44.12
10,General Fund,3010,Iasa-i Basic Grants Low Income,101,Allendale,3342,PARS Classified,1000,Instruction,73.89,94.23,0,-20.34
10,General Fund,3010,Iasa-i Basic Grants Low Income,101,Allendale,3401,Health & Welfare Certificated,1000,Instruction,8806.85,8806.85,0,0
10,General Fund,3010,Iasa-i Basic Grants Low Income,101,Allendale,3501,St Unemploy Ins Certificated,1000,Instruction,15.64,15.23,0,0.41
10,General Fund,3010,Iasa-i Basic Grants Low Income,101,Allendale,3502,St Unemploy Ins Classified,1000,Instruction,3.34,4.87,0,-1.53
